2869	3893	9698690
5776	9170	3385693
7415	6821	6653680
4210	7041	5429249
4724	5210	1613155
9079	8138	6284297
1008	4214	7772965
2083	1279	2082257
7973	2822	4242030
7684	3959	4576002
9040	9281	7605119
2445	6556	1133634
4488	3421	4223846
8970	3288	6529868
7247	3805	4982836
7514	9337	6161784
7991	4253	4812047
3693	6731	9254071
7757	7106	2714885
3972	8964	6042519
2535	2406	4604349
1593	5352	8754447
8534	8457	3470458
3698	3638	2240062
3377	6781	3402260
5529	8495	5128119
1550	8612	3596153
6301	2846	4216104
3654	2691	5424309
6859	9408	6660064
4764	3466	2836053
7875	1339	9514427
9511	6145	8303599
2382	9053	3982729
6957	1642	6529590
6822	5052	2154118
9717	3094	8215697
2015	1340	2651796
8711	9540	1205324
9534	6836	3856052
2235	5594	3600160
4044	6471	7876344
8749	2489	6858860
4500	7837	1963810
9297	6229	2114002
6281	2716	9771821
3558	5457	8678951
5939	5081	6350231
5020	4709	8730225
2876	3531	6358599
3894	8038	2229714
4622	8878	3490184
5242	1837	7209248
1634	8570	9547910
7126	5146	7161370
9615	5401	1590845
8270	6825	1294727
2065	4224	4607941
9462	5489	8994141
3907	9079	2153745
1383	5174	3561100
6510	3476	5311334
6060	7817	8493100
4392	4034	5524854
1402	7800	3452738
8733	2398	5979455
8647	6696	3582035
5780	1568	9569208
8090	7058	9810662
9513	4599	8320507
3517	7559	8784615
1761	4130	8020981
6979	4960	9136443
4181	9558	4162440
9001	6196	8104149
7749	1130	7329850
8071	9373	1365287
8532	3799	4598131
3146	6679	4669329
8281	4453	2452408
5689	4616	6087855
8058	5154	2908385
3235	9745	2007738
5245	2968	3772608
1421	5173	3503878
4602	1087	6860830
9596	9821	1713385
9785	3913	5122436
8481	2405	7574974
6014	1944	5312634
8554	2691	8972007
1370	7287	5518664
5988	2211	8791784
2483	7000	2743337
6026	4700	1222207
3441	1704	7988561
4475	6536	6467834
7319	7129	6285622
3846	7397	7445754
8859	7488	2415120
6157	2077	7889781
8101	3936	4328269
8445	2770	4312078
8293	7138	7877657
8254	2420	1879670
9002	5880	4509822
8981	3224	9441975
9063	1165	5204835
6914	5592	6059534
9701	1029	5258141
5664	1305	9663281
2803	3425	8593607
7111	6167	6443907
2022	6505	9460718
6753	1335	9337320
7382	1406	7687089
6842	3439	5254536
7816	8432	7629373
5771	7840	9684198
2027	3869	1053087
2711	2331	3942359
1626	5334	1991613
9499	2776	7075805
8121	5276	7899419
6600	2404	7480915
7776	8691	1804787
5527	4088	9218900
7883	5956	5039186
1020	9909	4802737
3583	8742	2641012
4977	6633	7732919
5839	2733	9892798
8878	6891	4811648
6208	9661	4239522
7392	8312	4791573
7560	5023	1246769
9612	6214	8026115
7817	5283	6151317
1046	5676	8847823
1266	2094	8672495
9573	7290	3930294
3140	6034	3404684
2989	5897	4343029
6858	6803	2623129
4618	3683	6411295
4947	7240	3702970
9542	3470	7057314
7101	7947	7744895
6405	2311	7266006
3643	7962	2921487
3069	7510	9322578
1466	9478	4222436
5828	4465	5346316
2427	9411	1436943
2106	4801	5889675
9470	2680	9550146
2580	7454	3671353
5037	5157	5116126
7441	5467	9857260
5450	2534	6274554
4175	9123	4523500
4233	4286	2490048
1698	3033	9242996
1602	9482	8433920
9504	5681	5532975
6026	3472	9928549
8798	1023	9302335
7926	4516	1752835
3094	2401	7265427
8791	1131	2057348
5047	3354	2848807
8128	1456	7904242
1529	6096	9574358
7050	2075	3248618
8315	7651	4448552
2846	5166	2809754
3117	9615	5353861
9010	8489	3531196
6090	1799	3511790
1928	7820	5309193
2033	3675	9973699
7317	4659	2391860
7671	9366	3232567
9122	9056	3796739
1992	2921	8765803
2216	7692	2195991
3726	5363	8974645
7334	7537	9170012
1994	2345	5854522
6963	3267	2090008
5908	9556	7667319
8090	5801	6631326
5020	1374	8275610
7730	2968	1367835
5946	7601	8530187
2822	8465	3968362
5270	6695	4320607
4749	6981	2160448
4337	8578	8074236
2568	2584	8957436
3600	8316	7090466
4115	7917	6233339
1048	6812	8284240
8798	9780	8530415
8730	7245	8646415
3929	7115	3748082
4704	8965	2961796
8659	7155	6018667
4167	1252	3857620
7021	4774	8430247
6735	5873	9520956
2515	7936	9987678
1832	6800	7749377
1319	2281	6560394
3809	4290	7030252
8780	7634	3207502
5438	5521	3654701
9155	6077	4179877
3077	9994	9970743
2827	2585	1065661
5566	3255	7867313
5558	8806	4346151
2541	7225	5075421
9609	3532	2375650
5982	5144	5455387
2625	1833	6387705
7083	4239	6179802
4779	8902	4385726
4586	1639	5843541
7275	7884	2473682
3853	3492	1365723
5368	8493	2603097
1496	8754	9307794
6808	3462	1345593
9414	4684	8000227
5940	9765	1926607
8491	1238	1433454
9870	8897	7268115
4377	6229	7477588
1194	3368	8158600
5368	4870	9203353
3615	4209	4328267
7082	6933	6431600
6421	5067	5124847
3479	5448	2153156
9597	5610	8455241
6317	6470	3944791
6279	1662	7076108
3079	5888	9918190
9966	7353	8759867
4294	5737	6955973
5921	8413	8712218
8759	4340	7613917
3069	4625	5937767
5790	6896	4821470
1354	7634	8183476
8425	4236	7599862
1185	9201	6348010
8329	4806	4525505
9904	4946	9227922
2383	6326	3753247
3102	6182	9549603
3470	2726	1774261
1729	7949	8020784
9695	4807	7682085
4564	9485	1446337
9432	3554	1385365
1743	1910	6061906
1509	9077	5634762
3792	4232	8002134
6381	2249	2858739
2498	9425	1257070
7095	5692	3854502
4496	2116	9413648
4624	1596	5412775
3117	7177	2907596
1549	6188	4875730
1204	7005	7423647
2791	7527	1543327
5314	9109	3926123
6779	3187	3602198
3668	3516	3231161
1831	1297	9330505
4314	7890	3537468
8173	5356	3242990
9151	2415	8858456
5460	4890	2006689
7532	6416	4681482
8114	7927	2936390
6012	1164	9174291
2142	1268	2610384
4761	3179	8580023
5493	2715	7101659
4859	4208	3266923
2417	8725	4445732
8108	4715	4957778
2883	2964	6311487
8375	5163	9352281
9951	6906	2804645
5566	6605	8042661
3408	9611	4476971
7996	7056	8052366
4694	2530	1851327
5791	7332	7489857
7703	9217	2987546
9453	8756	1307776
5556	6961	6907281
1150	2256	3109574
1998	6152	3007218
6747	2684	7733779
1479	7389	4292041
6061	8986	9439947
9655	3800	4486734
5878	9881	7872966
5873	1034	9635214
2641	1134	3258845
5306	7712	7071752
4903	3308	6974588
9762	5105	5287552
3240	2597	2637140
3086	1007	7175988
5705	7589	8554888
9945	6315	9424429
2490	6140	8973411
5211	1590	3522280
5200	1681	1677353
4403	4859	8827194
5941	2753	9684748
7143	2782	2910553
1798	5520	4577789
1984	6891	4351838
4264	3511	6440399
1329	8563	1462059
5174	9063	6366043
4809	4680	4662081
8173	8266	9470021
8174	2571	6885868
1489	6248	5580603
5495	6468	1288255
7622	8548	1922062
8108	1886	8555472
4651	4187	7680219
2081	1406	8871174
1584	4836	3749443
5218	4490	8519175
6199	5813	5705726
1001	9316	8509546
1515	1442	4884298
1511	8039	9351609
7430	3370	8189464
8862	8628	2103792
8668	9193	3998843
2972	3436	7890666
9827	8557	4712824
3737	3351	5898539
9852	7656	9247521
9431	4860	9467502
2708	8590	1883928
7484	1864	9471485
2946	4129	2966418
1441	1535	5436613
3520	3692	6664642
9547	1700	8601643
3697	4677	1137071
2888	9754	1320304
1930	2285	2944881
2942	1583	1303890
5195	5973	7229125
5219	6456	9516469
6306	5418	2506409
8815	8489	6893439
8345	5835	4284634
9806	3381	6521458
5713	7957	9011349
5987	2623	1367703
1498	1692	5531909
9439	4936	2006284
4299	2031	3809820
1461	1414	1391731
7460	3029	5126428
9011	6917	7735610
7475	8380	4847729
3600	9949	1366820
6556	4921	2088907
5479	4237	5586626
1822	7437	7747140
7133	4336	5683723
4727	3463	3631762
2870	6164	2625933
5782	7327	9878387
8955	2942	1839924
3177	7013	6465407
4413	9403	9152760
8303	9275	3240440
7780	3876	3051062
4689	6855	2418420
6270	1563	4886354
1834	4498	2428921
8911	1767	5744602
1493	8793	2192780
6618	3415	3132845
2741	2150	2851533
3764	6678	3046977
3251	4304	8399454
3705	5915	9059793
6237	2444	9098902
6473	6095	6802697
4100	3334	7683016
9393	7619	7928905
2837	6389	1395020
9082	4465	6459240
4410	4070	8561577
2150	1522	3813899
1862	7889	8202579
9525	8064	2847821
8054	4495	2981392
7418	2718	9318658
6354	8029	8596648
5619	4213	8019609
2069	6716	1204943
8763	1430	1112016
1516	6867	1762687
7981	6062	7910581
2137	8551	7630855
5125	2222	9470702
1460	9690	1755103
2557	3848	7607305
8032	9433	5348591
6130	9780	6345548
1337	3532	8628541
9823	6746	1822961
4410	5971	6808650
9875	4844	8334853
9573	1939	7007948
3432	4279	9031385
8241	6531	5821642
2126	4946	3242826
3852	4052	4421447
2752	1076	2489004
6666	4506	2020110
4195	2766	2011603
3766	8553	8429026
7799	9768	4160017
5675	8599	9037789
9453	1086	2375917
5156	5043	9985161
6787	5692	6761729
2767	2867	7944819
8970	9682	3819275
2072	8923	1713000
4716	4618	7244852
7331	6461	5012768
9719	8877	4754571
8727	1191	3291557
4031	4589	7936786
5354	2773	9553201
2102	2744	8543189
7660	5012	1870726
1449	2041	9733348
3063	7995	5850498
5668	8228	1315528
2029	8140	1684018
3662	2158	4812336
5431	8250	6087483
1324	2270	7083045
8043	1434	8209090
8905	5743	4099832
9373	9854	7056368
9639	4595	2869315
1760	2396	1355575
6453	1118	2346023
2928	6176	5990516
2489	6372	8542941
2987	5498	1456121
8489	4313	3733458
6642	7232	7164681
5009	4251	3330686
2711	1266	1714776
5988	7277	6795507
4137	5179	4889194
1406	3395	6382685
4352	6612	3114433
1255	4516	6282228
8417	9631	7595851
1069	9338	2523216
7496	8175	4032309
5130	1567	7298106
5664	5118	9482044
9921	2032	4125722
3852	3570	7512875
6532	3804	7910694
7571	5481	7987643
2785	8329	5041996
8361	1256	4826871
3455	4630	5422999
1105	7857	5929147
6348	7811	4284827
5893	3331	9310349
8462	7496	7443616
2337	3322	4108395
4382	9132	8247485
8942	6887	6268779
1663	8734	9162481
7345	4274	7276404
7203	8262	7401377
5811	3972	5209716
7752	9803	2995136
2035	1184	8054037
7350	6586	8274302
4608	6363	5785778
2788	9369	7569702
5747	6646	8690880
4377	4454	6649152
4249	7708	5782834
2689	7016	4432435
2899	7516	1279091
5262	1400	5641579
9052	3691	9819888
2801	7927	2317464
2790	4657	3009129
7520	8098	2278513
9986	7497	9771518
7384	3880	3687361
8607	5920	1624766
7221	9409	7198385
4632	3964	5763137
7830	9155	4762771
9825	7529	2616650
6762	8605	4285437
9521	2684	8772951
2511	6574	8533625
6212	1919	3133013
1134	9511	1838757
9227	5780	4686035
2743	9613	5843545
7803	8554	5762730
7067	2082	7641458
4520	8861	2229919
9879	4712	8876143
1932	3603	5855072
2328	6481	7225684
3127	2228	7610897
7501	4738	5185067
1364	4824	3176616
4513	9675	9477180
5984	7183	7546722
7178	5946	1810125
3484	9308	6444567
3086	7301	9905036
3231	8899	7912349
9673	4016	9263561
1369	9566	6779945
9822	2308	9342811
3977	6166	3678887
6230	1485	4085845
6719	8654	4073021
1588	6172	2386056
8261	9732	4151404
3624	2082	5954120
7943	3494	8460873
3525	8430	3916554
8649	2712	6507487
8085	5722	6853174
8382	7663	3356509
6471	8427	2856033
5074	9459	7404530
7894	7907	9725106
4619	1701	1441625
7969	6536	6018905
6201	3710	9464945
6878	6181	9713745
2412	3284	2402847
7742	1466	2243919
3773	7964	4597525
5293	3335	4530303
7180	5182	4789865
2993	8250	4689699
7652	6584	9355670
8322	4814	3783697
1368	2099	3610585
6851	2225	6414994
3072	8473	2435678
7626	5599	4860010
7005	8070	9539479
5823	2597	7583631
6829	4456	5297041
8400	4336	5281401
8505	3343	6763381
4283	2853	6139477
3198	2073	4934763
9145	2584	5960995
2536	5897	4075907
9771	5086	3041950
1607	3824	8077914
9362	7783	2357269
4142	2674	4685480
9478	4272	3740428
7691	3082	9990145
4798	7102	2671982
6216	4342	2461698
7264	9851	5989327
3102	5376	5543358
1771	2756	2569106
4809	6322	7030192
9938	8613	3278753
5904	1714	3938913
7539	5108	1116479
2685	5605	8186254
3762	7952	7864866
4873	7117	6730187
3201	7933	2180379
7101	5375	4097483
6090	2465	6678279
5970	9986	9317559
2327	7797	8876518
8385	9424	2002626
4798	3449	2044408
7604	5278	8746710
2334	7298	8913895
8126	4154	5124396
3042	5669	7909582
2919	2269	2838323
2503	3319	8388413
5689	7137	8410952
4729	8330	8499237
2538	7571	1735319
7668	6973	9308722
3711	5276	5878518
6190	2927	1844899
7515	6648	9300972
7738	7513	3181931
3274	1139	6177153
9539	5389	4444985
8052	1232	5701707
4216	5758	9098953
5465	8780	7474523
9440	7177	9109524
3094	4882	8299424
6102	7880	4778975
4270	8856	1605417
7216	2495	7910171
7410	1632	8207875
4690	3002	5898526
1027	8882	9521985
5520	3380	4243947
8446	7905	7030893
7590	6369	3985680
3094	1111	8687029
6737	2213	7666657
4864	8148	7887718
8512	9641	9797452
8947	7064	4514792
9269	6859	3363976
8335	6622	5266133
6340	3578	3644881
8698	5060	6262550
8797	7208	4052733
6457	4544	2180596
6671	3907	1037084
2392	9601	6855648
3835	2891	9491052
6034	1572	2418945
6459	8286	7708412
9987	1954	4639152
1670	3064	2599461
8520	1837	3592166
8712	7045	8205975
1394	5827	9916293
4943	6817	1612336
9858	9479	1266128
6166	6609	7608437
4389	3613	1536099
9603	7371	3764113
6857	8311	8592637
6806	9184	2731751
7419	6889	9428675
3599	2747	5806332
2902	7501	4188396
5811	1764	5057552
5351	7881	2956979
5953	9451	6882164
2298	1828	5856340
3293	6037	5244785
5248	5260	7160584
4393	9468	7851532
4188	4601	9292193
5811	1490	1204229
8692	3733	4056755
5100	1553	5961225
8557	1725	1031508
8463	1602	7316961
6039	2662	7927707
4406	1027	6101061
5306	4893	2093927
1870	4778	2854191
9102	2311	7881853
7818	5208	6642239
9301	7188	3087621
8039	4767	4825535
3188	3951	8319727
1352	9329	3829676
6322	9386	9954427
7547	8903	2393755
7394	6889	9735381
7632	4390	9165524
3098	2979	4177558
5419	4549	7609349
6950	5530	4509582
2965	4655	4726794
1842	3576	6428715
